FFT Dimension (GHz),Re( Z ) (ohm),Im( Z ) (ohm)
0.0030816145,-1717.46765,-1671.90283
0.00309073175,-1703.16809,-1677.31726
0.003099849,-1691.04419,-1682.73572
0.00310896625,-1677.77612,-1687.87769
0.00311808325,-1665.10449,-1693.03052
0.0031272005,-1652.36047,-1697.95972
0.00313631775,-1639.55249,-1702.86133
0.003145435,-1626.70142,-1707.58997
0.00315455225,-1614.35107,-1712.16077
0.00316366925,-1601.93274,-1716.12463
0.0031727865,-1589.47351,-1720.09717
0.00318190375,-1576.97034,-1724.57898
0.003191021,-1564.64673,-1728.50439
0.00320013825,-1552.09961,-1731.80469
0.00320925525,-1540.39758,-1735.26294
0.0032183725,-1528.04688,-1739.28699
0.00322748975,-1515.49768,-1742.60828
0.003236607,-1503.14343,-1745.82202
0.00324572425,-1491.44775,-1749.02319
0.0032548415,-1479.66736,-1751.51721
0.0032639585,-1468.07861,-1755.02808
0.00327307575,-1455.61646,-1757.78833
0.003282193,-1444.2915,-1760.19812
0.00329131025,-1432.76746,-1762.83813
0.0033004275,-1421.2395,-1765.32129
0.0033095445,-1409.68335,-1767.76245
0.00331866175,-1398.40198,-1769.98083
0.003327779,-1386.93091,-1771.46252
0.00333689625,-1375.60107,-1774.12854
0.0033460135,-1364.34497,-1775.94873
0.0033551305,-1353.58948,-1777.69751
0.00336424775,-1341.69885,-1779.27197
0.003373365,-1330.98938,-1780.87158
0.00338248225,-1319.93665,-1782.349
0.0033915995,-1309.2196,-1783.97302
0.00340071675,-1298.224,-1785.63611
0.00340983375,-1287.92419,-1786.56055
0.003418951,-1276.90613,-1787.89685
0.00342806825,-1266.54077,-1789.34033
0.0034371855,-1255.91919,-1789.75183
0.00344630275,-1245.6571,-1790.67053
0.00345541975,-1235.77844,-1791.61743
0.003464537,-1225.09558,-1792.95422
0.00347365425,-1214.44446,-1793.33655
0.0034827715,-1204.51025,-1794.16199
0.00349188875,-1194.84558,-1794.26453
0.00350100575,-1184.46484,-1795.1322
0.003510123,-1174.43115,-1795.84717
0.00351924025,-1164.71472,-1795.92957
0.0035283575,-1155.03748,-1796.18848
0.00353747475,-1145.36682,-1796.29358
0.00354659175,-1135.75769,-1796.6156
0.003555709,-1126.29773,-1797.00354
0.00356482625,-1116.49939,-1797.00586
0.0035739435,-1107.46814,-1796.74377
0.00358306075,-1097.79407,-1796.79114
0.003592178,-1088.5791,-1796.89221
0.003601295,-1079.57117,-1796.43774
0.00361041225,-1070.38623,-1796.45557
0.0036195295,-1061.28979,-1796.18616
0.00362864675,-1052.15808,-1795.76794
0.003637764,-1043.11462,-1795.38586
0.003646881,-1035.03223,-1794.82166
0.00365599825,-1025.70911,-1794.51221
0.0036651155,-1016.92194,-1793.96667
0.00367423275,-1008.29712,-1793.61365
0.00368335,-1000.11487,-1793.17419
0.003692467,-991.262695,-1791.86987
0.00370158425,-982.896484,-1791.35352
0.0037107015,-974.605347,-1790.85437
0.00371981875,-966.239014,-1790.14709
0.003728936,-958.001709,-1789.29504
0.00373805325,-949.730835,-1788.29419
0.00374717025,-941.366028,-1787.39905
0.0037562875,-933.563232,-1786.60559
0.00376540475,-925.375916,-1785.56384
0.003774522,-917.647766,-1784.57043
0.00378363925,-909.702393,-1783.66541
0.00379275625,-901.934265,-1782.68762
0.0038018735,-894.154053,-1781.47473
0.00381099075,-886.373779,-1780.39319
0.003820108,-879.08905,-1779.14185
0.00382922525,-871.150269,-1778.19604
0.00383834225,-863.611938,-1776.9563
0.0038474595,-856.18866,-1775.73877
0.00385657675,-848.833252,-1774.30493
0.003865694,-841.501648,-1773.13184
0.00387481125,-834.028687,-1771.91956
0.0038839285,-827.175598,-1770.57166
0.0038930455,-819.425598,-1769.13977
0.00390216275,-812.498657,-1767.89294
0.00391128,-805.512512,-1766.33582
0.00392039725,-798.802124,-1765.07336
0.0039295145,-791.880737,-1763.41431
0.0039386315,-784.842896,-1762.04993
0.00394774875,-777.977905,-1760.4408
0.003956866,-771.196411,-1759.17249
0.00396598325,-764.80249,-1757.58081
0.0039751005,-757.984009,-1755.93445
0.0039842175,-750.996277,-1754.41736
0.00399333475,-744.639954,-1753.02612
0.004002452,-738.257263,-1751.12927
0.00401156925,-731.889343,-1749.76819
0.0040206865,-725.378418,-1747.96497
0.0040298035,-718.833313,-1746.10315
0.00403892075,-712.84021,-1744.71729
0.004048038,-706.500366,-1743.0968
0.00405715525,-700.375061,-1741.34521
0.0040662725,-694.120483,-1739.62073
0.00407538975,-688.028076,-1737.90564
0.00408450675,-681.986755,-1736.24133
